"Type","Death.Benefit","Age","Premium","Loading","Profit","Expenses","Year","Intervention","Mortality","Reduction"
"T20",500000,35,1842.477051,0.4,7095.367097,1,2014,TRUE,1,2
"T20",500000,45,7808.842702,0.4,30638.63197,1,2014,TRUE,1,2
"T20",500000,55,28414.90271,0.4,87352.80777,1,2014,TRUE,1,2
"T20",1000000,26,1644.861943,0.4,6338.275398,1,2014,TRUE,1,2
"T20",1000000,35,3660.604869,0.4,14634.18008,1,2014,TRUE,1,2
"T20",1000000,45,15593.39825,0.4,61722.35168,1,2014,TRUE,1,2
"T20",1000000,55,56801.8255,0.4,175156.3478,1,2014,TRUE,1,2
"T20",2000000,26,3265.466736,0.4,13119.8083,1,2014,TRUE,1,2
"T20",2000000,35,7296.860504,0.4,29711.80603,1,2014,TRUE,1,2
"T20",2000000,45,31162.50934,0.4,123889.7911,1,2014,TRUE,1,2
"T20",2000000,55,113575.6711,0.4,350763.4278,1,2014,TRUE,1,2
"SPWL",50000,26,1875.023746,0.4,261.12,1,2014,TRUE,1,2
"SPWL",50000,35,3743.097588,0.4,1034.52,1,2014,TRUE,1,2
"SPWL",50000,45,9255.192091,0.4,3288.57,1,2014,TRUE,1,2
"SPWL",50000,55,19444.19289,0.4,7272.37,1,2014,TRUE,1,2
"SPWL",100000,26,3517.912382,0.4,963.87,1,2014,TRUE,1,2
"SPWL",100000,35,7257.607573,0.4,2512.14,1,2014,TRUE,1,2
"SPWL",100000,45,18293.1553,0.4,7024.94,1,2014,TRUE,1,2
"SPWL",100000,55,38698.04451,0.4,15003.41,1,2014,TRUE,1,2
"SPWL",250000,26,8446.578291,0.4,3072.11,1,2014,TRUE,1,2
"SPWL",250000,35,17801.13753,0.4,6945.01,1,2014,TRUE,1,2
"SPWL",250000,45,45407.04492,0.4,18234.04,1,2014,TRUE,1,2
"SPWL",250000,55,96459.59938,0.4,38196.5,1,2014,TRUE,1,2
"SPWL",500000,26,16661.02147,0.4,6585.84,1,2014,TRUE,1,2
"SPWL",500000,35,35373.68745,0.4,14333.11,1,2014,TRUE,1,2
"SPWL",500000,45,90596.86096,0.4,36915.87,1,2014,TRUE,1,2
"SPWL",500000,55,192728.8575,0.4,76851.67,1,2014,TRUE,1,2
"SPWL",1000000,26,33089.90783,0.4,13613.3,1,2014,TRUE,1,2
"SPWL",1000000,35,70518.7873,0.4,29109.33,1,2014,TRUE,1,2
"SPWL",1000000,45,180976.493,0.4,74279.53,1,2014,TRUE,1,2
"SPWL",1000000,55,385267.3737,0.4,154162,1,2014,TRUE,1,2
"SPWL",2000000,26,65947.68056,0.4,27668.22,1,2014,TRUE,1,2
"SPWL",2000000,35,140808.987,0.4,58661.76,1,2014,TRUE,1,2
"SPWL",2000000,45,361735.7572,0.4,149006.85,1,2014,TRUE,1,2
"SPWL",2000000,55,770344.4062,0.4,308782.65,1,2014,TRUE,1,2
"T20",50000,26,129.6800361,0.4,-1179.61595,2,2014,TRUE,1,1
"T20",50000,35,212.0457817,0.4,-519.7037194,2,2014,TRUE,1,1
"T20",50000,45,827.029864,0.4,1649.094413,2,2014,TRUE,1,1
"T20",50000,55,2894.65213,0.4,6716.005315,2,2014,TRUE,1,1
"T20",100000,26,210.5747775,0.4,-547.125023,2,2014,TRUE,1,1
"T20",100000,35,412.3240312,0.4,201.8669322,2,2014,TRUE,1,1
"T20",100000,45,1605.485419,0.4,4462.265236,2,2014,TRUE,1,1
"T20",100000,55,5733.344409,0.4,14611.00988,2,2014,TRUE,1,1
"T20",250000,26,453.6654965,0.4,371.0352517,2,2014,TRUE,1,1
"T20",250000,35,957.7623765,0.4,2244.279907,2,2014,TRUE,1,1
"T20",250000,45,3940.852083,0.4,12901.77771,2,2014,TRUE,1,1
"T20",250000,55,14249.42125,0.4,38296.02357,2,2014,TRUE,1,1
"T20",500000,26,858.8166949,0.4,1901.302376,2,2014,TRUE,1,1
"T20",500000,35,1866.826285,0.4,5648.301531,2,2014,TRUE,1,1
"T20",500000,45,7833.129856,0.4,26967.63182,2,2014,TRUE,1,1
"T20",500000,55,28442.88264,0.4,77771.04639,2,2014,TRUE,1,1
"T20",1000000,26,1669.119092,0.4,4961.836625,2,2014,TRUE,1,1
"T20",1000000,35,3684.954103,0.4,12456.34478,2,2014,TRUE,1,1
"T20",1000000,45,15617.6854,0.4,55099.34005,2,2014,TRUE,1,1
"T20",1000000,55,56829.80543,0.4,156721.092,2,2014,TRUE,1,1
"T20",2000000,26,3289.723885,0.4,11082.90512,2,2014,TRUE,1,1
"T20",2000000,35,7321.209738,0.4,26072.43127,2,2014,TRUE,1,1
"T20",2000000,45,31186.7965,0.4,111362.7565,2,2014,TRUE,1,1
"T20",2000000,55,113603.651,0.4,314621.1833,2,2014,TRUE,1,1
"SPWL",50000,26,2107.158856,0.4,-508.17,2,2014,TRUE,1,1
"SPWL",50000,35,3971.685191,0.4,213.26,2,2014,TRUE,1,1
"SPWL",50000,45,9472.420975,0.4,2327.26,2,2014,TRUE,1,1
"SPWL",50000,55,19634.53415,0.4,6139.39,2,2014,TRUE,1,1
"SPWL",100000,26,3750.047492,0.4,139.19,2,2014,TRUE,1,1
"SPWL",100000,35,7486.195176,0.4,1584.81,2,2014,TRUE,1,1
"SPWL",100000,45,18510.38418,0.4,5821.59,2,2014,TRUE,1,1
"SPWL",100000,55,38888.38578,0.4,13466.38,2,2014,TRUE,1,1
"SPWL",250000,26,8678.7134,0.4,2081.27,2,2014,TRUE,1,1
"SPWL",250000,35,18029.72513,0.4,5699.45,2,2014,TRUE,1,1
"SPWL",250000,45,45624.27381,0.4,16304.59,2,2014,TRUE,1,1
"SPWL",250000,55,96649.94065,0.4,35447.35,2,2014,TRUE,1,1
"SPWL",500000,26,16893.15658,0.4,5318.07,2,2014,TRUE,1,1
"SPWL",500000,35,35602.27506,0.4,12557.2,2,2014,TRUE,1,1
"SPWL",500000,45,90814.08984,0.4,33776.24,2,2014,TRUE,1,1
"SPWL",500000,55,192919.1988,0.4,72082.31,2,2014,TRUE,1,1
"SPWL",1000000,26,33322.04294,0.4,11791.67,2,2014,TRUE,1,1
"SPWL",1000000,35,70747.37491,0.4,26272.68,2,2014,TRUE,1,1
"SPWL",1000000,45,181193.7219,0.4,68719.55,2,2014,TRUE,1,1
"SPWL",1000000,55,385457.715,0.4,145352.22,2,2014,TRUE,1,1
"SPWL",2000000,26,66179.81567,0.4,24738.88,2,2014,TRUE,1,1
"SPWL",2000000,35,141037.5746,0.4,53703.64,2,2014,TRUE,1,1
"SPWL",2000000,45,361952.9861,0.4,138606.16,2,2014,TRUE,1,1
"SPWL",2000000,55,770534.7475,0.4,291892.04,2,2014,TRUE,1,1
"T20",50000,26,129.6800361,0.4,-1146.512241,2,2014,TRUE,1,2
"T20",50000,35,212.0457817,0.4,-450.6718796,2,2014,TRUE,1,2
"T20",50000,45,827.029864,0.4,1945.67785,2,2014,TRUE,1,2
"T20",50000,55,2894.65213,0.4,7606.37085,2,2014,TRUE,1,2
"T20",100000,26,210.5747775,0.4,-480.8803588,2,2014,TRUE,1,2
"T20",100000,35,412.3240312,0.4,348.3521882,2,2014,TRUE,1,2
"T20",100000,45,1605.485419,0.4,5054.049821,2,2014,TRUE,1,2
"T20",100000,55,5733.344409,0.4,16386.72485,2,2014,TRUE,1,2
"T20",250000,26,453.6654965,0.4,536.3495762,2,2014,TRUE,1,2
"T20",250000,35,957.7623765,0.4,2609.996082,2,2014,TRUE,1,2
"T20",250000,45,3940.852083,0.4,14379.16573,2,2014,TRUE,1,2
"T20",250000,55,14249.42125,0.4,42727.78686,2,2014,TRUE,1,2
"T20",500000,26,858.8166949,0.4,2231.732801,2,2014,TRUE,1,2
"T20",500000,35,1866.826285,0.4,6379.402571,2,2014,TRUE,1,2
"T20",500000,45,7833.129856,0.4,29921.02559,2,2014,TRUE,1,2
"T20",500000,55,28442.88264,0.4,86629.55687,2,2014,TRUE,1,2
"T20",1000000,26,1669.119092,0.4,5622.499251,2,2014,TRUE,1,2
"T20",1000000,35,3684.954103,0.4,13918.21555,2,2014,TRUE,1,2
"T20",1000000,45,15617.6854,0.4,61004.7453,2,2014,TRUE,1,2
"T20",1000000,55,56829.80543,0.4,174433.0969,2,2014,TRUE,1,2
"T20",2000000,26,3289.723885,0.4,12404.03215,2,2014,TRUE,1,2
"T20",2000000,35,7321.209738,0.4,28995.84151,2,2014,TRUE,1,2
"T20",2000000,45,31186.7965,0.4,123172.1847,2,2014,TRUE,1,2
"T20",2000000,55,113603.651,0.4,350040.177,2,2014,TRUE,1,2
"SPWL",50000,26,2107.158856,0.4,-453.02,2,2014,TRUE,1,2
"SPWL",50000,35,3971.685191,0.4,318.9,2,2014,TRUE,1,2
"SPWL",50000,45,9472.420975,0.4,2568.26,2,2014,TRUE,1,2
"SPWL",50000,55,19634.53415,0.4,6541.2,2,2014,TRUE,1,2
"SPWL",100000,26,3750.047492,0.4,249.72,2,2014,TRUE,1,2
"SPWL",100000,35,7486.195176,0.4,1796.52,2,2014,TRUE,1,2
"SPWL",100000,45,18510.38418,0.4,6304.63,2,2014,TRUE,1,2
"SPWL",100000,55,38888.38578,0.4,14272.23,2,2014,TRUE,1,2
"SPWL",250000,26,8678.7134,0.4,2357.96,2,2014,TRUE,1,2
"SPWL",250000,35,18029.72513,0.4,6229.39,2,2014,TRUE,1,2
"SPWL",250000,45,45624.27381,0.4,17513.72,2,2014,TRUE,1,2
"SPWL",250000,55,96649.94065,0.4,37465.33,2,2014,TRUE,1,2
"SPWL",500000,26,16893.15658,0.4,5871.69,2,2014,TRUE,1,2
"SPWL",500000,35,35602.27506,0.4,13617.49,2,2014,TRUE,1,2
"SPWL",500000,45,90814.08984,0.4,36195.56,2,2014,TRUE,1,2
"SPWL",500000,55,192919.1988,0.4,76120.49,2,2014,TRUE,1,2
"SPWL",1000000,26,33322.04294,0.4,12899.16,2,2014,TRUE,1,2
"SPWL",1000000,35,70747.37491,0.4,28393.71,2,2014,TRUE,1,2
"SPWL",1000000,45,181193.7219,0.4,73559.22,2,2014,TRUE,1,2
"SPWL",1000000,55,385457.715,0.4,153430.82,2,2014,TRUE,1,2
"SPWL",2000000,26,66179.81567,0.4,26954.08,2,2014,TRUE,1,2
"SPWL",2000000,35,141037.5746,0.4,57946.14,2,2014,TRUE,1,2
"SPWL",2000000,45,361952.9861,0.4,148286.54,2,2014,TRUE,1,2
"SPWL",2000000,55,770534.7475,0.4,308051.47,2,2014,TRUE,1,2
"T20",50000,26,178.1943343,0.4,-1936.20812,3,2014,TRUE,1,1
"T20",50000,35,259.0639565,0.4,-1154.494028,3,2014,TRUE,1,1
"T20",50000,45,875.6041733,0.4,1009.974974,3,2014,TRUE,1,1
"T20",50000,55,2950.611981,0.4,6061.963036,3,2014,TRUE,1,1
"T20",100000,26,259.0890757,0.4,-1181.399926,3,2014,TRUE,1,1
"T20",100000,35,461.0224989,0.4,-432.9178152,3,2014,TRUE,1,1
"T20",100000,45,1654.059728,0.4,3823.145797,3,2014,TRUE,1,1
"T20",100000,55,5789.304259,0.4,13956.9676,3,2014,TRUE,1,1
"T20",250000,26,502.1797947,0.4,-263.239651,3,2014,TRUE,1,1
"T20",250000,35,1006.460844,0.4,1609.495159,3,2014,TRUE,1,1
"T20",250000,45,3989.426392,0.4,12262.65827,3,2014,TRUE,1,1
"T20",250000,55,14305.3811,0.4,37641.98129,3,2014,TRUE,1,1
"T20",500000,26,907.3309931,0.4,1267.027473,3,2014,TRUE,1,1
"T20",500000,35,1915.524753,0.4,5013.516783,3,2014,TRUE,1,1
"T20",500000,45,7881.704166,0.4,26328.51238,3,2014,TRUE,1,1
"T20",500000,55,28498.84249,0.4,77117.00411,3,2014,TRUE,1,1
"T20",1000000,26,1717.63339,0.4,4327.561722,3,2014,TRUE,1,1
"T20",1000000,35,3733.65257,0.4,11821.56003,3,2014,TRUE,1,1
"T20",1000000,45,15666.25971,0.4,54460.22061,3,2014,TRUE,1,1
"T20",1000000,55,56885.76528,0.4,156067.0497,3,2014,TRUE,1,1
"T20",2000000,26,3338.238183,0.4,10448.63022,3,2014,TRUE,1,1
"T20",2000000,35,7369.908205,0.4,25437.64653,3,2014,TRUE,1,1
"T20",2000000,45,31235.37081,0.4,110723.6371,3,2014,TRUE,1,1
"T20",2000000,55,113659.6109,0.4,313967.141,3,2014,TRUE,1,1
"SPWL",50000,26,2571.429075,0.4,-1138.75,3,2014,TRUE,1,1
"SPWL",50000,35,4428.860397,0.4,-420.07,3,2014,TRUE,1,1
"SPWL",50000,45,9906.878743,0.4,1685.15,3,2014,TRUE,1,1
"SPWL",50000,55,20015.21668,0.4,5476.75,3,2014,TRUE,1,1
"SPWL",100000,26,4214.317711,0.4,-491.39,3,2014,TRUE,1,1
"SPWL",100000,35,7943.370382,0.4,951.48,3,2014,TRUE,1,1
"SPWL",100000,45,18944.84195,0.4,5179.49,3,2014,TRUE,1,1
"SPWL",100000,55,39269.06831,0.4,12803.74,3,2014,TRUE,1,1
"SPWL",250000,26,9142.98362,0.4,1450.69,3,2014,TRUE,1,1
"SPWL",250000,35,18486.90034,0.4,5066.13,3,2014,TRUE,1,1
"SPWL",250000,45,46058.73157,0.4,15662.48,3,2014,TRUE,1,1
"SPWL",250000,55,97030.62318,0.4,34784.71,3,2014,TRUE,1,1
"SPWL",500000,26,17357.4268,0.4,4687.49,3,2014,TRUE,1,1
"SPWL",500000,35,36059.45026,0.4,11923.87,3,2014,TRUE,1,1
"SPWL",500000,45,91248.54761,0.4,33134.13,3,2014,TRUE,1,1
"SPWL",500000,55,193299.8813,0.4,71419.67,3,2014,TRUE,1,1
"SPWL",1000000,26,33786.31316,0.4,11161.1,3,2014,TRUE,1,1
"SPWL",1000000,35,71204.55011,0.4,25639.35,3,2014,TRUE,1,1
"SPWL",1000000,45,181628.1797,0.4,68077.44,3,2014,TRUE,1,1
"SPWL",1000000,55,385838.3975,0.4,144689.58,3,2014,TRUE,1,1
"SPWL",2000000,26,66644.08589,0.4,24108.3,3,2014,TRUE,1,1
"SPWL",2000000,35,141494.7498,0.4,53070.31,3,2014,TRUE,1,1
"SPWL",2000000,45,362387.4438,0.4,137964.05,3,2014,TRUE,1,1
"SPWL",2000000,55,770915.43,0.4,291229.4,3,2014,TRUE,1,1
"T20",50000,26,178.1943343,0.4,-1902.973545,3,2014,TRUE,1,2
"T20",50000,35,259.0639565,0.4,-1085.136321,3,2014,TRUE,1,2
"T20",50000,45,875.6041733,0.4,1307.940699,3,2014,TRUE,1,2
"T20",50000,55,2950.611981,0.4,6957.344667,3,2014,TRUE,1,2
"T20",100000,26,259.0890757,0.4,-1114.957037,3,2014,TRUE,1,2
"T20",100000,35,461.0224989,0.4,-286.1012493,3,2014,TRUE,1,2
"T20",100000,45,1654.059728,0.4,4416.31267,3,2014,TRUE,1,2
"T20",100000,55,5789.304259,0.4,15737.69867,3,2014,TRUE,1,2
"T20",250000,26,502.1797947,0.4,-97.72710256,3,2014,TRUE,1,2
"T20",250000,35,1006.460844,0.4,1975.542644,3,2014,TRUE,1,2
"T20",250000,45,3989.426392,0.4,13741.42858,3,2014,TRUE,1,2
"T20",250000,55,14305.3811,0.4,42078.76068,3,2014,TRUE,1,2
"T20",500000,26,907.3309931,0.4,1597.656122,3,2014,TRUE,1,2
"T20",500000,35,1915.524753,0.4,5744.949133,3,2014,TRUE,1,2
"T20",500000,45,7881.704166,0.4,29283.28844,3,2014,TRUE,1,2
"T20",500000,55,28498.84249,0.4,85980.53069,3,2014,TRUE,1,2
"T20",1000000,26,1717.63339,0.4,4988.422572,3,2014,TRUE,1,2
"T20",1000000,35,3733.65257,0.4,13283.76211,3,2014,TRUE,1,2
"T20",1000000,45,15666.25971,0.4,60367.00814,3,2014,TRUE,1,2
"T20",1000000,55,56885.76528,0.4,173784.0707,3,2014,TRUE,1,2
"T20",2000000,26,3338.238183,0.4,11769.95547,3,2014,TRUE,1,2
"T20",2000000,35,7369.908205,0.4,28361.38807,3,2014,TRUE,1,2
"T20",2000000,45,31235.37081,0.4,122534.4476,3,2014,TRUE,1,2
"T20",2000000,55,113659.6109,0.4,349391.1508,3,2014,TRUE,1,2
"SPWL",50000,26,2571.429075,0.4,-1083.83,3,2014,TRUE,1,2
"SPWL",50000,35,4428.860397,0.4,-314.86,3,2014,TRUE,1,2
"SPWL",50000,45,9906.878743,0.4,1925.11,3,2014,TRUE,1,2
"SPWL",50000,55,20015.21668,0.4,5876.32,3,2014,TRUE,1,2
"SPWL",100000,26,4214.317711,0.4,-381.09,3,2014,TRUE,1,2
"SPWL",100000,35,7943.370382,0.4,1162.76,3,2014,TRUE,1,2
"SPWL",100000,45,18944.84195,0.4,5661.48,3,2014,TRUE,1,2
"SPWL",100000,55,39269.06831,0.4,13607.35,3,2014,TRUE,1,2
"SPWL",250000,26,9142.98362,0.4,1727.15,3,2014,TRUE,1,2
"SPWL",250000,35,18486.90034,0.4,5595.62,3,2014,TRUE,1,2
"SPWL",250000,45,46058.73157,0.4,16870.57,3,2014,TRUE,1,2
"SPWL",250000,55,97030.62318,0.4,36800.45,3,2014,TRUE,1,2
"SPWL",500000,26,17357.4268,0.4,5240.88,3,2014,TRUE,1,2
"SPWL",500000,35,36059.45026,0.4,12983.73,3,2014,TRUE,1,2
"SPWL",500000,45,91248.54761,0.4,35552.41,3,2014,TRUE,1,2
"SPWL",500000,55,193299.8813,0.4,75455.61,3,2014,TRUE,1,2
"SPWL",1000000,26,33786.31316,0.4,12268.34,3,2014,TRUE,1,2
"SPWL",1000000,35,71204.55011,0.4,27759.95,3,2014,TRUE,1,2
"SPWL",1000000,45,181628.1797,0.4,72916.07,3,2014,TRUE,1,2
"SPWL",1000000,55,385838.3975,0.4,152765.94,3,2014,TRUE,1,2
"SPWL",2000000,26,66644.08589,0.4,26323.27,3,2014,TRUE,1,2
"SPWL",2000000,35,141494.7498,0.4,57312.38,3,2014,TRUE,1,2
"SPWL",2000000,45,362387.4438,0.4,147643.39,3,2014,TRUE,1,2
"SPWL",2000000,55,770915.43,0.4,307386.59,3,2014,TRUE,1,2
"T20",50000,26,108.7965501,0.4,129.6903214,1,2004,TRUE,1,1
"T20",50000,35,200.1257784,0.4,792.8846402,1,2004,TRUE,1,1
"T20",50000,45,860.5585245,0.4,3190.272029,1,2004,TRUE,1,1
"T20",50000,55,2971.047129,0.4,8382.771184,1,2004,TRUE,1,1
"T20",100000,26,193.1328529,0.4,736.8630026,1,2004,TRUE,1,1
"T20",100000,35,432.3542792,0.4,1646.942756,1,2004,TRUE,1,1
"T20",100000,45,1697.082856,0.4,6299.889175,1,2004,TRUE,1,1
"T20",100000,55,5914.305046,0.4,16693.05902,1,2004,TRUE,1,1
"T20",250000,26,446.5088901,0.4,1717.009177,1,2004,TRUE,1,1
"T20",250000,35,1044.420071,0.4,3992.651127,1,2004,TRUE,1,1
"T20",250000,45,4206.655851,0.4,15628.74061,1,2004,TRUE,1,1
"T20",250000,55,14744.0788,0.4,41623.92253,1,2004,TRUE,1,1
"T20",500000,26,868.8022856,0.4,3350.586134,1,2004,TRUE,1,1
"T20",500000,35,2064.529724,0.4,7902.165078,1,2004,TRUE,1,1
"T20",500000,45,8389.277509,0.4,31176.82635,1,2004,TRUE,1,1
"T20",500000,55,29460.36838,0.4,83175.36172,1,2004,TRUE,1,1
"T20",1000000,26,1713.389076,0.4,6617.740048,1,2004,TRUE,1,1
"T20",1000000,35,4104.74903,0.4,15721.19298,1,2004,TRUE,1,1
"T20",1000000,45,16754.52082,0.4,62272.99781,1,2004,TRUE,1,1
"T20",1000000,55,58892.94756,0.4,166278.2401,1,2004,TRUE,1,1
"T20",2000000,26,3402.562658,0.4,13152.04788,1,2004,TRUE,1,1
"T20",2000000,35,8185.187641,0.4,31359.24878,1,2004,TRUE,1,1
"T20",2000000,45,33485.00746,0.4,124465.3407,1,2004,TRUE,1,1
"T20",2000000,55,117758.1059,0.4,332483.9969,1,2004,TRUE,1,1
"SPWL",50000,26,2622.803117,0.4,1020.72,1,2004,TRUE,1,1
"SPWL",50000,35,5507.709864,0.4,2132.75,1,2004,TRUE,1,1
"SPWL",50000,45,12391.21245,0.4,4741.9,1,2004,TRUE,1,1
"SPWL",50000,55,21856.68872,0.4,8194.46,1,2004,TRUE,1,1
"SPWL",100000,26,4996.011289,0.4,1951.76,1,2004,TRUE,1,1
"SPWL",100000,35,10771.38035,0.4,4177.96,1,2004,TRUE,1,1
"SPWL",100000,45,24554.87647,0.4,9402.62,1,2004,TRUE,1,1
"SPWL",100000,55,43519.17475,0.4,16320.32,1,2004,TRUE,1,1
"SPWL",250000,26,12115.63581,0.4,4744.86,1,2004,TRUE,1,1
"SPWL",250000,35,26562.39182,0.4,10313.61,1,2004,TRUE,1,1
"SPWL",250000,45,61045.86853,0.4,23384.76,1,2004,TRUE,1,1
"SPWL",250000,55,108506.6328,0.4,40697.92,1,2004,TRUE,1,1
"SPWL",500000,26,23981.67667,0.4,9400.05,1,2004,TRUE,1,1
"SPWL",500000,35,52880.74427,0.4,20539.68,1,2004,TRUE,1,1
"SPWL",500000,45,121864.1886,0.4,46688.33,1,2004,TRUE,1,1
"SPWL",500000,55,216819.063,0.4,81327.24,1,2004,TRUE,1,1
"SPWL",1000000,26,47713.75839,0.4,18710.41,1,2004,TRUE,1,1
"SPWL",1000000,35,105517.4492,0.4,40991.83,1,2004,TRUE,1,1
"SPWL",1000000,45,243500.8288,0.4,93295.48,1,2004,TRUE,1,1
"SPWL",1000000,55,433443.9233,0.4,162585.88,1,2004,TRUE,1,1
"SPWL",2000000,26,95177.92183,0.4,37331.13,1,2004,TRUE,1,1
"SPWL",2000000,35,210790.859,0.4,81896.12,1,2004,TRUE,1,1
"SPWL",2000000,45,486774.1093,0.4,186509.76,1,2004,TRUE,1,1
"SPWL",2000000,55,866693.6439,0.4,325103.17,1,2004,TRUE,1,1
"T20",50000,26,108.7965501,0.4,164.9482217,1,2004,TRUE,1,2
"T20",50000,35,200.1257784,0.4,869.231247,1,2004,TRUE,1,2
"T20",50000,45,860.5585245,0.4,3517.227109,1,2004,TRUE,1,2
"T20",50000,55,2971.047129,0.4,9311.424904,1,2004,TRUE,1,2
"T20",100000,26,193.1328529,0.4,807.4663558,1,2004,TRUE,1,2
"T20",100000,35,432.3542792,0.4,1814.852023,1,2004,TRUE,1,2
"T20",100000,45,1697.082856,0.4,6953.052213,1,2004,TRUE,1,2
"T20",100000,55,5914.305046,0.4,18547.73993,1,2004,TRUE,1,2
"T20",250000,26,446.5088901,0.4,1893.36386,1,2004,TRUE,1,2
"T20",250000,35,1044.420071,0.4,4412.163384,1,2004,TRUE,1,2
"T20",250000,45,4206.655851,0.4,17260.52753,1,2004,TRUE,1,2
"T20",250000,55,14744.0788,0.4,46256.68502,1,2004,TRUE,1,2
"T20",500000,26,868.8022856,0.4,3703.193033,1,2004,TRUE,1,2
"T20",500000,35,2064.529724,0.4,8741.015652,1,2004,TRUE,1,2
"T20",500000,45,8389.277509,0.4,34439.65305,1,2004,TRUE,1,2
"T20",500000,55,29460.36838,0.4,92438.26016,1,2004,TRUE,1,2
"T20",1000000,26,1713.389076,0.4,7322.851379,1,2004,TRUE,1,2
"T20",1000000,35,4104.74903,0.4,17398.72019,1,2004,TRUE,1,2
"T20",1000000,45,16754.52082,0.4,68797.90409,1,2004,TRUE,1,2
"T20",1000000,55,58892.94756,0.4,184801.4104,1,2004,TRUE,1,2
"T20",2000000,26,3402.562658,0.4,14562.16807,1,2004,TRUE,1,2
"T20",2000000,35,8185.187641,0.4,34714.12926,1,2004,TRUE,1,2
"T20",2000000,45,33485.00746,0.4,137514.4062,1,2004,TRUE,1,2
"T20",2000000,55,117758.1059,0.4,369527.711,1,2004,TRUE,1,2
"SPWL",50000,26,2622.803117,0.4,1096.75,1,2004,TRUE,1,2
"SPWL",50000,35,5507.709864,0.4,2282.94,1,2004,TRUE,1,2
"SPWL",50000,45,12391.21245,0.4,5027.13,1,2004,TRUE,1,2
"SPWL",50000,55,21856.68872,0.4,8532.26,1,2004,TRUE,1,2
"SPWL",100000,26,4996.011289,0.4,2103.98,1,2004,TRUE,1,2
"SPWL",100000,35,10771.38035,0.4,4478.67,1,2004,TRUE,1,2
"SPWL",100000,45,24554.87647,0.4,9973.8,1,2004,TRUE,1,2
"SPWL",100000,55,43519.17475,0.4,16997.26,1,2004,TRUE,1,2
"SPWL",250000,26,12115.63581,0.4,5125.68,1,2004,TRUE,1,2
"SPWL",250000,35,26562.39182,0.4,11065.86,1,2004,TRUE,1,2
"SPWL",250000,45,61045.86853,0.4,24813.82,1,2004,TRUE,1,2
"SPWL",250000,55,108506.6328,0.4,42392.27,1,2004,TRUE,1,2
"SPWL",500000,26,23981.67667,0.4,10161.84,1,2004,TRUE,1,2
"SPWL",500000,35,52880.74427,0.4,22044.51,1,2004,TRUE,1,2
"SPWL",500000,45,121864.1886,0.4,49547.18,1,2004,TRUE,1,2
"SPWL",500000,55,216819.063,0.4,84717.29,1,2004,TRUE,1,2
"SPWL",1000000,26,47713.75839,0.4,20234.17,1,2004,TRUE,1,2
"SPWL",1000000,35,105517.4492,0.4,44001.81,1,2004,TRUE,1,2
"SPWL",1000000,45,243500.8288,0.4,99013.91,1,2004,TRUE,1,2
"SPWL",1000000,55,433443.9233,0.4,169367.32,1,2004,TRUE,1,2
"SPWL",2000000,26,95177.92183,0.4,40378.82,1,2004,TRUE,1,2
"SPWL",2000000,35,210790.859,0.4,87916.41,1,2004,TRUE,1,2
"SPWL",2000000,45,486774.1093,0.4,197947.36,1,2004,TRUE,1,2
"SPWL",2000000,55,866693.6439,0.4,338667.39,1,2004,TRUE,1,2
"T20",50000,26,133.0120448,0.4,-1171.841888,2,2004,TRUE,1,1
"T20",50000,35,223.349545,0.4,-446.4107789,2,2004,TRUE,1,1
"T20",50000,45,884.5927175,0.4,1948.494324,2,2004,TRUE,1,1
"T20",50000,55,2998.83634,0.4,7132.821944,2,2004,TRUE,1,1
"T20",100000,26,217.3483476,0.4,-502.1373646,2,2004,TRUE,1,1
"T20",100000,35,456.6646973,0.4,407.6473454,2,2004,TRUE,1,1
"T20",100000,45,1721.117049,0.4,5058.111471,2,2004,TRUE,1,1
"T20",100000,55,5942.094257,0.4,15443.10978,2,2004,TRUE,1,1
"T20",250000,26,470.7243848,0.4,478.0088097,2,2004,TRUE,1,1
"T20",250000,35,1068.730489,0.4,2753.355716,2,2004,TRUE,1,1
"T20",250000,45,4230.690044,0.4,14386.96291,2,2004,TRUE,1,1
"T20",250000,55,14771.86801,0.4,40373.97329,2,2004,TRUE,1,1
"T20",500000,26,893.0177803,0.4,2111.585767,2,2004,TRUE,1,1
"T20",500000,35,2088.840142,0.4,6662.869667,2,2004,TRUE,1,1
"T20",500000,45,8413.311702,0.4,29935.04864,2,2004,TRUE,1,1
"T20",500000,55,29488.1576,0.4,81925.41248,2,2004,TRUE,1,1
"T20",1000000,26,1737.604571,0.4,5378.739681,2,2004,TRUE,1,1
"T20",1000000,35,4129.059448,0.4,14481.89757,2,2004,TRUE,1,1
"T20",1000000,45,16778.55502,0.4,61031.22011,2,2004,TRUE,1,1
"T20",1000000,55,58920.73677,0.4,165028.2909,2,2004,TRUE,1,1
"T20",2000000,26,3426.778153,0.4,11913.04751,2,2004,TRUE,1,1
"T20",2000000,35,8209.498059,0.4,30119.95337,2,2004,TRUE,1,1
"T20",2000000,45,33509.04165,0.4,123223.563,2,2004,TRUE,1,1
"T20",2000000,55,117785.8951,0.4,331234.0476,2,2004,TRUE,1,1
"SPWL",50000,26,2872.398062,0.4,-212.03,2,2004,TRUE,1,1
"SPWL",50000,35,5751.749237,0.4,2220.28,2,2004,TRUE,1,1
"SPWL",50000,45,12618.76088,0.4,4823.09,2,2004,TRUE,1,1
