"Type","Death.Benefit","Age","Premium","Loading","Profit","Expenses","Year","Intervention","Mortality"
"SPWL",50000,55,4427.321331,0.3,1195.376759,1,2014,FALSE,4
"SPWL",100000,26,2162.959032,0.3,583.9989385,1,2014,FALSE,4
"SPWL",100000,35,2853.07869,0.3,770.3312462,1,2014,FALSE,4
"SPWL",100000,45,4623.556193,0.3,1248.360172,1,2014,FALSE,4
"SPWL",100000,55,8618.111275,0.3,2326.890044,1,2014,FALSE,4
"SPWL",250000,26,5042.508307,0.3,1361.477243,1,2014,FALSE,4
"SPWL",250000,35,6768.845421,0.3,1827.588264,1,2014,FALSE,4
"SPWL",250000,45,11197.77011,0.3,3023.397928,1,2014,FALSE,4
"SPWL",250000,55,21190.48111,0.3,5721.429899,1,2014,FALSE,4
"SPWL",500000,26,9841.757098,0.3,2657.274416,1,2014,FALSE,4
"SPWL",500000,35,13295.12331,0.3,3589.683293,1,2014,FALSE,4
"SPWL",500000,45,22154.79329,0.3,5981.794189,1,2014,FALSE,4
"SPWL",500000,55,42144.43083,0.3,11378.99632,1,2014,FALSE,4
"SPWL",1000000,26,19440.25468,0.3,5248.868764,1,2014,FALSE,4
"SPWL",1000000,35,26347.67908,0.3,7113.873351,1,2014,FALSE,4
"SPWL",1000000,45,44068.83966,0.3,11898.58671,1,2014,FALSE,4
"SPWL",1000000,55,84052.33028,0.3,22694.12917,1,2014,FALSE,4
"SPWL",2000000,26,38637.24985,0.3,10432.05746,1,2014,FALSE,4
"SPWL",2000000,35,52452.79062,0.3,14162.25347,1,2014,FALSE,4
"SPWL",2000000,45,87896.93241,0.3,23732.17175,1,2014,FALSE,4
"SPWL",2000000,55,167868.1292,0.3,45324.39487,1,2014,FALSE,4
"T20",50000,26,127.6233608,0.3,115.6935506,2,2014,FALSE,4
"T20",50000,35,140.1346289,0.3,393.6096908,2,2014,FALSE,4
"T20",50000,45,191.9299609,0.3,535.514975,2,2014,FALSE,4
"T20",50000,55,326.617151,0.3,895.4636787,2,2014,FALSE,4
"T20",100000,26,208.2100622,0.3,566.2418199,2,2014,FALSE,4
"T20",100000,35,246.5486501,0.3,669.0084228,2,2014,FALSE,4
"T20",100000,45,338.3112769,0.3,943.9420196,2,2014,FALSE,4
"T20",100000,55,607.3106887,0.3,1665.021759,2,2014,FALSE,4
"T20",250000,26,450.0949027,0.3,1224.064553,2,2014,FALSE,4
"T20",250000,35,545.8673713,0.3,1481.208147,2,2014,FALSE,4
"T20",250000,45,777.4552246,0.3,2169.223154,2,2014,FALSE,4
"T20",250000,55,1449.391302,0.3,3973.696001,2,2014,FALSE,4
"T20",500000,26,853.2363034,0.3,2320.435776,2,2014,FALSE,4
"T20",500000,35,1044.731907,0.3,2834.874353,2,2014,FALSE,4
"T20",500000,45,1509.361804,0.3,4211.358377,2,2014,FALSE,4
"T20",500000,55,2852.85899,0.3,7821.486404,2,2014,FALSE,4
"T20",1000000,26,1659.519105,0.3,4513.178221,2,2014,FALSE,4
"T20",1000000,35,2042.460977,0.3,5542.206766,2,2014,FALSE,4
"T20",1000000,45,2973.174963,0.3,8295.628823,2,2014,FALSE,4
"T20",1000000,55,5659.794367,0.3,15517.06721,2,2014,FALSE,4
"T20",2000000,26,3272.084708,0.3,8898.663111,2,2014,FALSE,4
"T20",2000000,35,4037.919118,0.3,10956.87159,2,2014,FALSE,4
"T20",2000000,45,5900.801281,0.3,16464.16972,2,2014,FALSE,4
"T20",2000000,55,11273.66512,0.3,30908.22882,2,2014,FALSE,4
"SPWL",50000,26,1446.368788,0.3,390.5195729,2,2014,FALSE,4
"SPWL",50000,35,1790.390648,0.3,483.4054749,2,2014,FALSE,4
"SPWL",50000,45,2672.898475,0.3,721.6825882,2,2014,FALSE,4
"SPWL",50000,55,4663.852717,0.3,1259.240234,2,2014,FALSE,4
"SPWL",100000,26,2406.218547,0.3,649.6790076,2,2014,FALSE,4
"SPWL",100000,35,3095.646225,0.3,835.8244807,2,2014,FALSE,4
"SPWL",100000,45,4864.303112,0.3,1313.36184,2,2014,FALSE,4
"SPWL",100000,55,8854.642661,0.3,2390.753519,2,2014,FALSE,4
"SPWL",250000,26,5285.767822,0.3,1427.157312,2,2014,FALSE,4
"SPWL",250000,35,7011.412956,0.3,1893.081498,2,2014,FALSE,4
"SPWL",250000,45,11438.51702,0.3,3088.399596,2,2014,FALSE,4
"SPWL",250000,55,21427.01249,0.3,5785.293374,2,2014,FALSE,4
"SPWL",500000,26,10085.01661,0.3,2722.954486,2,2014,FALSE,4
"SPWL",500000,35,13537.69084,0.3,3655.176527,2,2014,FALSE,4
"SPWL",500000,45,22395.54021,0.3,6046.795857,2,2014,FALSE,4
"SPWL",500000,55,42380.96222,0.3,11442.8598,2,2014,FALSE,4
"SPWL",1000000,26,19683.5142,0.3,5314.548833,2,2014,FALSE,4
"SPWL",1000000,35,26590.24661,0.3,7179.366586,2,2014,FALSE,4
"SPWL",1000000,45,44309.58658,0.3,11963.58838,2,2014,FALSE,4
"SPWL",1000000,55,84288.86166,0.3,22757.99265,2,2014,FALSE,4
"SPWL",2000000,26,38880.50936,0.3,10497.73753,2,2014,FALSE,4
"SPWL",2000000,35,52695.35816,0.3,14227.7467,2,2014,FALSE,4
"SPWL",2000000,45,88137.67933,0.3,23797.17342,2,2014,FALSE,4
"SPWL",2000000,55,168104.6606,0.3,45388.25835,2,2014,FALSE,4
"T20",50000,26,174.5768627,0.3,158.2579942,3,2014,FALSE,4
"T20",50000,35,185.5426634,0.3,521.151631,3,2014,FALSE,4
"T20",50000,45,237.478606,0.3,662.6029053,3,2014,FALSE,4
"T20",50000,55,372.5407644,0.3,1021.369277,3,2014,FALSE,4
"T20",100000,26,255.1635641,0.3,693.9351509,3,2014,FALSE,4
"T20",100000,35,293.5514862,0.3,796.550363,3,2014,FALSE,4
"T20",100000,45,383.8599219,0.3,1071.02995,3,2014,FALSE,4
"T20",100000,55,653.2343021,0.3,1790.927357,3,2014,FALSE,4
"T20",250000,26,497.0484046,0.3,1351.757884,3,2014,FALSE,4
"T20",250000,35,592.8702073,0.3,1608.750087,3,2014,FALSE,4
"T20",250000,45,823.0038696,0.3,2296.311084,3,2014,FALSE,4
"T20",250000,55,1495.314915,0.3,4099.601599,3,2014,FALSE,4
"T20",500000,26,900.1898053,0.3,2448.129107,3,2014,FALSE,4
"T20",500000,35,1091.734743,0.3,2962.416293,3,2014,FALSE,4
"T20",500000,45,1554.910449,0.3,4338.446307,3,2014,FALSE,4
"T20",500000,55,2898.782604,0.3,7947.392002,3,2014,FALSE,4
"T20",1000000,26,1706.472607,0.3,4640.871552,3,2014,FALSE,4
"T20",1000000,35,2089.463813,0.3,5669.748706,3,2014,FALSE,4
"T20",1000000,45,3018.723608,0.3,8422.716753,3,2014,FALSE,4
"T20",1000000,55,5705.717981,0.3,15642.97281,3,2014,FALSE,4
"T20",2000000,26,3319.03821,0.3,9026.356441,3,2014,FALSE,4
"T20",2000000,35,4084.921954,0.3,11084.41353,3,2014,FALSE,4
"T20",2000000,45,5946.349926,0.3,16591.25765,3,2014,FALSE,4
"T20",2000000,55,11319.58873,0.3,31034.13442,3,2014,FALSE,4
"SPWL",50000,26,1932.887819,0.3,521.879711,3,2014,FALSE,4
"SPWL",50000,35,2275.525719,0.3,614.391944,3,2014,FALSE,4
"SPWL",50000,45,3154.392312,0.3,851.6859243,3,2014,FALSE,4
"SPWL",50000,55,5136.915489,0.3,1386.967182,3,2014,FALSE,4
"SPWL",100000,26,2892.737577,0.3,781.0391457,3,2014,FALSE,4
"SPWL",100000,35,3580.781296,0.3,966.8109498,3,2014,FALSE,4
"SPWL",100000,45,5345.796949,0.3,1443.365176,3,2014,FALSE,4
"SPWL",100000,55,9327.705434,0.3,2518.480467,3,2014,FALSE,4
"SPWL",250000,26,5772.286852,0.3,1558.51745,3,2014,FALSE,4
"SPWL",250000,35,7496.548027,0.3,2024.067967,3,2014,FALSE,4
"SPWL",250000,45,11920.01086,0.3,3218.402932,3,2014,FALSE,4
"SPWL",250000,55,21900.07527,0.3,5913.020322,3,2014,FALSE,4
"SPWL",500000,26,10571.53564,0.3,2854.314624,3,2014,FALSE,4
"SPWL",500000,35,14022.82591,0.3,3786.162996,3,2014,FALSE,4
"SPWL",500000,45,22877.03405,0.3,6176.799193,3,2014,FALSE,4
"SPWL",500000,55,42854.02499,0.3,11570.58675,3,2014,FALSE,4
"SPWL",1000000,26,20170.03323,0.3,5445.908971,3,2014,FALSE,4
"SPWL",1000000,35,27075.38168,0.3,7310.353055,3,2014,FALSE,4
"SPWL",1000000,45,44791.08042,0.3,12093.59171,3,2014,FALSE,4
"SPWL",1000000,55,84761.92443,0.3,22885.7196,3,2014,FALSE,4
"SPWL",2000000,26,39367.02839,0.3,10629.09767,3,2014,FALSE,4
"SPWL",2000000,35,53180.49323,0.3,14358.73317,3,2014,FALSE,4
"SPWL",2000000,45,88619.17317,0.3,23927.17675,3,2014,FALSE,4
"SPWL",2000000,55,168577.7233,0.3,45515.9853,3,2014,FALSE,4
"T20",50000,26,102.4504348,0.3,82.39674901,1,2024,FALSE,4
"T20",50000,35,117.6096871,0.3,287.1851944,1,2024,FALSE,4
"T20",50000,45,167.7371338,0.3,406.9864832,1,2024,FALSE,4
"T20",50000,55,298.2061467,0.3,711.4943486,1,2024,FALSE,4
"T20",100000,26,180.5392451,0.3,435.6012808,1,2024,FALSE,4
"T20",100000,35,215.4192017,0.3,518.6621585,1,2024,FALSE,4
"T20",100000,45,311.2889454,0.3,755.2912718,1,2024,FALSE,4
"T20",100000,55,572.0225807,0.3,1364.79693,1,2024,FALSE,4
"T20",250000,26,414.7104711,0.3,1000.604673,1,2024,FALSE,4
"T20",250000,35,501.8718945,0.3,1208.350778,1,2024,FALSE,4
"T20",250000,45,741.94438,0.3,1800.205638,1,2024,FALSE,4
"T20",250000,55,1393.471883,0.3,3324.704673,1,2024,FALSE,4
"T20",500000,26,804.9958478,0.3,1942.276994,1,2024,FALSE,4
"T20",500000,35,979.293049,0.3,2357.831811,1,2024,FALSE,4
"T20",500000,45,1459.703438,0.3,3541.729581,1,2024,FALSE,4
"T20",500000,55,2762.554052,0.3,6591.217577,1,2024,FALSE,4
"T20",1000000,26,1585.566601,0.3,3825.621636,1,2024,FALSE,4
"T20",1000000,35,1934.135358,0.3,4656.793877,1,2024,FALSE,4
"T20",1000000,45,2895.221553,0.3,7024.777467,1,2024,FALSE,4
"T20",1000000,55,5500.718392,0.3,13124.24339,1,2024,FALSE,4
"T20",2000000,26,3146.708108,0.3,7592.310919,1,2024,FALSE,4
"T20",2000000,35,3843.819976,0.3,9254.71801,1,2024,FALSE,4
"T20",2000000,45,5766.257784,0.3,13990.87324,1,2024,FALSE,4
"T20",2000000,55,10977.04707,0.3,26190.29501,1,2024,FALSE,4
"SPWL",50000,26,898.4884835,0.3,242.5918905,1,2024,FALSE,4
"SPWL",50000,35,1121.243555,0.3,302.7357598,1,2024,FALSE,4
"SPWL",50000,45,1703.100739,0.3,459.8371996,1,2024,FALSE,4
"SPWL",50000,55,3038.557914,0.3,820.4106368,1,2024,FALSE,4
"SPWL",100000,26,1593.801625,0.3,430.3264387,1,2024,FALSE,4
"SPWL",100000,35,2039.742337,0.3,550.7304311,1,2024,FALSE,4
"SPWL",100000,45,3204.59441,0.3,865.2404907,1,2024,FALSE,4
"SPWL",100000,55,5878.15125,0.3,1587.100838,1,2024,FALSE,4
"SPWL",250000,26,3679.741049,0.3,993.5300833,1,2024,FALSE,4
"SPWL",250000,35,4795.238685,0.3,1294.714445,1,2024,FALSE,4
"SPWL",250000,45,7709.075422,0.3,2081.450364,1,2024,FALSE,4
"SPWL",250000,55,14396.93126,0.3,3887.17144,1,2024,FALSE,4
"SPWL",500000,26,7156.306756,0.3,1932.202824,1,2024,FALSE,4
"SPWL",500000,35,9387.732598,0.3,2534.687802,1,2024,FALSE,4
"SPWL",500000,45,15216.54378,0.3,4108.466819,1,2024,FALSE,4
"SPWL",500000,55,28594.89794,0.3,7720.622444,1,2024,FALSE,4
"SPWL",1000000,26,14109.43817,0.3,3809.548306,1,2024,FALSE,4
"SPWL",1000000,35,18572.72042,0.3,5014.634515,1,2024,FALSE,4
"SPWL",1000000,45,30231.48048,0.3,8162.49973,1,2024,FALSE,4
"SPWL",1000000,55,56990.8313,0.3,15387.52445,1,2024,FALSE,4
"SPWL",2000000,26,28015.701,0.3,7564.23927,1,2024,FALSE,4
"SPWL",2000000,35,36942.69608,0.3,9974.527941,1,2024,FALSE,4
"SPWL",2000000,45,60261.35389,0.3,16270.56555,1,2024,FALSE,4
"SPWL",2000000,55,113782.698,0.3,30721.32847,1,2024,FALSE,4
"T20",50000,26,126.8755292,0.3,102.0408665,2,2024,FALSE,4
"T20",50000,35,141.7183545,0.3,346.0549396,2,2024,FALSE,4
"T20",50000,45,191.9224561,0.3,465.6681778,2,2024,FALSE,4
"T20",50000,55,322.5958595,0.3,769.6861163,2,2024,FALSE,4
"T20",100000,26,204.9643395,0.3,494.5336332,2,2024,FALSE,4
"T20",100000,35,239.8699416,0.3,577.5319037,2,2024,FALSE,4
"T20",100000,45,335.4742677,0.3,813.9729664,2,2024,FALSE,4
"T20",100000,55,596.4122935,0.3,1422.988697,2,2024,FALSE,4
"T20",250000,26,439.1355655,0.3,1059.537026,2,2024,FALSE,4
"T20",250000,35,526.3226343,0.3,1267.220524,2,2024,FALSE,4
"T20",250000,45,766.1297023,0.3,1858.887332,2,2024,FALSE,4
"T20",250000,55,1417.861595,0.3,3382.89644,2,2024,FALSE,4
"T20",500000,26,829.4209422,0.3,2001.209347,2,2024,FALSE,4
"T20",500000,35,1003.743789,0.3,2416.701557,2,2024,FALSE,4
"T20",500000,45,1483.88876,0.3,3600.411275,2,2024,FALSE,4
"T20",500000,55,2786.943765,0.3,6649.409345,2,2024,FALSE,4
"T20",1000000,26,1609.991696,0.3,3884.553988,2,2024,FALSE,4
"T20",1000000,35,1958.586098,0.3,4715.663623,2,2024,FALSE,4
"T20",1000000,45,2919.406876,0.3,7083.459161,2,2024,FALSE,4
"T20",1000000,55,5525.108105,0.3,13182.43515,2,2024,FALSE,4
"T20",2000000,26,3171.133202,0.3,7651.243272,2,2024,FALSE,4
"T20",2000000,35,3868.270716,0.3,9313.587755,2,2024,FALSE,4
"T20",2000000,45,5790.443107,0.3,14049.55493,2,2024,FALSE,4
"T20",2000000,55,11001.43678,0.3,26248.48677,2,2024,FALSE,4
"SPWL",50000,26,1101.663826,0.3,297.4492329,2,2024,FALSE,4
"SPWL",50000,35,1323.988327,0.3,357.4768482,2,2024,FALSE,4
"SPWL",50000,45,1904.707808,0.3,514.2711082,2,2024,FALSE,4
"SPWL",50000,55,3237.522492,0.3,874.1310728,2,2024,FALSE,4
"SPWL",100000,26,1796.976967,0.3,485.1837811,2,2024,FALSE,4
"SPWL",100000,35,2242.487109,0.3,605.4715195,2,2024,FALSE,4
"SPWL",100000,45,3406.201479,0.3,919.6743992,2,2024,FALSE,4
"SPWL",100000,55,6077.115828,0.3,1640.821274,2,2024,FALSE,4
"SPWL",250000,26,3882.916391,0.3,1048.387426,2,2024,FALSE,4
"SPWL",250000,35,4997.983457,0.3,1349.455533,2,2024,FALSE,4
"SPWL",250000,45,7910.682491,0.3,2135.884272,2,2024,FALSE,4
"SPWL",250000,55,14595.89584,0.3,3940.891876,2,2024,FALSE,4
"SPWL",500000,26,7359.482098,0.3,1987.060167,2,2024,FALSE,4
"SPWL",500000,35,9590.47737,0.3,2589.42889,2,2024,FALSE,4
"SPWL",500000,45,15418.15084,0.3,4162.900728,2,2024,FALSE,4
"SPWL",500000,55,28793.86252,0.3,7774.34288,2,2024,FALSE,4
"SPWL",1000000,26,14312.61351,0.3,3864.405648,2,2024,FALSE,4
"SPWL",1000000,35,18775.4652,0.3,5069.375603,2,2024,FALSE,4
"SPWL",1000000,45,30433.08755,0.3,8216.933639,2,2024,FALSE,4
"SPWL",1000000,55,57189.79588,0.3,15441.24489,2,2024,FALSE,4
"SPWL",2000000,26,28218.87634,0.3,7619.096612,2,2024,FALSE,4
"SPWL",2000000,35,37145.44085,0.3,10029.26903,2,2024,FALSE,4
"SPWL",2000000,45,60462.96096,0.3,16324.99946,2,2024,FALSE,4
"SPWL",2000000,55,113981.6626,0.3,30775.0489,2,2024,FALSE,4
"T20",50000,26,175.725718,0.3,141.3291014,3,2024,FALSE,4
"T20",50000,35,189.9356892,0.3,463.7944301,3,2024,FALSE,4
"T20",50000,45,240.2931007,0.3,583.031567,3,2024,FALSE,4
"T20",50000,55,371.3752851,0.3,886.0696517,3,2024,FALSE,4
"T20",100000,26,253.8145284,0.3,612.398338,3,2024,FALSE,4
"T20",100000,35,288.7714214,0.3,695.2713941,3,2024,FALSE,4
"T20",100000,45,383.8449122,0.3,931.3363556,3,2024,FALSE,4
"T20",100000,55,645.191719,0.3,1539.372233,3,2024,FALSE,4
"T20",250000,26,487.9857544,0.3,1177.401731,3,2024,FALSE,4
"T20",250000,35,575.2241141,0.3,1384.960014,3,2024,FALSE,4
"T20",250000,45,814.5003469,0.3,1976.250721,3,2024,FALSE,4
"T20",250000,55,1466.641021,0.3,3499.279976,3,2024,FALSE,4
"T20",500000,26,878.271131,0.3,2119.074051,3,2024,FALSE,4
"T20",500000,35,1052.645269,0.3,2534.441047,3,2024,FALSE,4
"T20",500000,45,1532.259405,0.3,3717.774665,3,2024,FALSE,4
"T20",500000,55,2835.723191,0.3,6765.79288,3,2024,FALSE,4
"T20",1000000,26,1658.841884,0.3,4002.418693,3,2024,FALSE,4
"T20",1000000,35,2007.487578,0.3,4833.403113,3,2024,FALSE,4
"T20",1000000,45,2967.77752,0.3,7200.822551,3,2024,FALSE,4
"T20",1000000,55,5573.88753,0.3,13298.81869,3,2024,FALSE,4
"T20",2000000,26,3219.983391,0.3,7769.107977,3,2024,FALSE,4
"T20",2000000,35,3917.172196,0.3,9431.327245,3,2024,FALSE,4
"T20",2000000,45,5838.813751,0.3,14166.91832,3,2024,FALSE,4
"T20",2000000,55,11050.21621,0.3,26364.87031,3,2024,FALSE,4
"SPWL",50000,26,1508.01451,0.3,407.1639176,3,2024,FALSE,4
"SPWL",50000,35,1729.477871,0.3,466.9590251,3,2024,FALSE,4
"SPWL",50000,45,2307.921945,0.3,623.1389253,3,2024,FALSE,4
"SPWL",50000,55,3635.451648,0.3,981.5719448,3,2024,FALSE,4
"SPWL",100000,26,2203.327651,0.3,594.8984658,3,2024,FALSE,4
"SPWL",100000,35,2647.976654,0.3,714.9536965,3,2024,FALSE,4
"SPWL",100000,45,3809.415616,0.3,1028.542216,3,2024,FALSE,4
"SPWL",100000,55,6475.044984,0.3,1748.262146,3,2024,FALSE,4
"SPWL",250000,26,4289.267075,0.3,1158.10211,3,2024,FALSE,4
"SPWL",250000,35,5403.473001,0.3,1458.93771,3,2024,FALSE,4
"SPWL",250000,45,8313.896628,0.3,2244.75209,3,2024,FALSE,4
"SPWL",250000,55,14993.82499,0.3,4048.332748,3,2024,FALSE,4
"SPWL",500000,26,7765.832782,0.3,2096.774851,3,2024,FALSE,4
"SPWL",500000,35,9995.966914,0.3,2698.911067,3,2024,FALSE,4
"SPWL",500000,45,15821.36498,0.3,4271.768545,3,2024,FALSE,4
"SPWL",500000,55,29191.79167,0.3,7881.783752,3,2024,FALSE,4
"SPWL",1000000,26,14718.9642,0.3,3974.120333,3,2024,FALSE,4
"SPWL",1000000,35,19180.95474,0.3,5178.85778,3,2024,FALSE,4
"SPWL",1000000,45,30836.30169,0.3,8325.801456,3,2024,FALSE,4
"SPWL",1000000,55,57587.72504,0.3,15548.68576,3,2024,FALSE,4
"SPWL",2000000,26,28625.22702,0.3,7728.811297,3,2024,FALSE,4
"SPWL",2000000,35,37550.93039,0.3,10138.75121,3,2024,FALSE,4
"SPWL",2000000,45,60866.1751,0.3,16433.86728,3,2024,FALSE,4
"SPWL",2000000,55,114379.5918,0.3,30882.48978,3,2024,FALSE,4
"T20",50000,26,61.76290907,0.1,53.4757124,1,2004,FALSE,6
"T20",50000,35,74.51463718,0.1,67.39143458,1,2004,FALSE,6
"T20",50000,45,123.4117618,0.1,110.9037128,1,2004,FALSE,6
"T20",50000,55,249.9554205,0.1,220.8818456,1,2004,FALSE,6
"T20",100000,26,99.30380404,0.1,85.97946155,1,2004,FALSE,6
"T20",100000,35,136.7683815,0.1,118.1656712,1,2004,FALSE,6
"T20",100000,45,223.6678586,0.1,200.9986375,1,2004,FALSE,6
"T20",100000,55,476.5723621,0.1,421.1398283,1,2004,FALSE,6
"T20",250000,26,212.0447158,0.1,183.5930724,1,2004,FALSE,6
"T20",250000,35,305.6703987,0.1,264.0942842,1,2004,FALSE,6
"T20",250000,45,524.4361492,0.1,471.2834113,1,2004,FALSE,6
"T20",250000,55,1156.423187,0.1,1021.913777,1,2004,FALSE,6
"T20",500000,26,399.9462354,0.1,346.2824239,1,2004,FALSE,6
"T20",500000,35,587.1737607,0.1,507.3086392,1,2004,FALSE,6
"T20",500000,45,1025.716633,0.1,921.7580344,1,2004,FALSE,6
"T20",500000,55,2289.507894,0.1,2023.20369,1,2004,FALSE,6
"T20",1000000,26,775.7492746,0.1,671.6611269,1,2004,FALSE,6
"T20",1000000,35,1150.180485,0.1,993.7373493,1,2004,FALSE,6
"T20",1000000,45,2028.277602,0.1,1822.707281,1,2004,FALSE,6
"T20",1000000,55,4555.677309,0.1,4025.783517,1,2004,FALSE,6
"T20",2000000,26,1527.355353,0.1,1322.418533,1,2004,FALSE,6
"T20",2000000,35,2276.193933,0.1,1966.594769,1,2004,FALSE,6
"T20",2000000,45,4033.399539,0.1,3624.605773,1,2004,FALSE,6
"T20",2000000,55,9088.016139,0.1,8030.943172,1,2004,FALSE,6
"SPWL",50000,26,886.0894497,0.1,79.74805047,1,2004,FALSE,6
"SPWL",50000,35,1339.132563,0.1,120.5219307,1,2004,FALSE,6
"SPWL",50000,45,2478.778714,0.1,223.0900843,1,2004,FALSE,6
"SPWL",50000,55,4995.195372,0.1,449.5675834,1,2004,FALSE,6
"SPWL",100000,26,1519.133032,0.1,136.7219729,1,2004,FALSE,6
"SPWL",100000,35,2426.147407,0.1,218.3532666,1,2004,FALSE,6
"SPWL",100000,45,4707.853007,0.1,423.7067707,1,2004,FALSE,6
"SPWL",100000,55,9746.223871,0.1,877.1601484,1,2004,FALSE,6
"SPWL",250000,26,3418.263778,0.1,307.64374,1,2004,FALSE,6
"SPWL",250000,35,5687.191938,0.1,511.8472745,1,2004,FALSE,6
"SPWL",250000,45,11395.07589,0.1,1025.55683,1,2004,FALSE,6
"SPWL",250000,55,23999.30937,0.1,2159.937843,1,2004,FALSE,6
"SPWL",500000,26,6583.481688,0.1,592.5133519,1,2004,FALSE,6
"SPWL",500000,35,11122.26616,0.1,1001.003954,1,2004,FALSE,6
"SPWL",500000,45,22540.44735,0.1,2028.640262,1,2004,FALSE,6
"SPWL",500000,55,47754.45187,0.1,4297.900668,1,2004,FALSE,6
"SPWL",1000000,26,12913.91751,0.1,1162.252576,1,2004,FALSE,6
"SPWL",1000000,35,21992.4146,0.1,1979.317314,1,2004,FALSE,6
"SPWL",1000000,45,44831.19028,0.1,4034.807125,1,2004,FALSE,6
"SPWL",1000000,55,95264.73686,0.1,8573.826318,1,2004,FALSE,6
"SPWL",2000000,26,25574.78915,0.1,2301.731023,1,2004,FALSE,6
"SPWL",2000000,35,43732.71147,0.1,3935.944033,1,2004,FALSE,6
"SPWL",2000000,45,89412.67614,0.1,8047.140853,1,2004,FALSE,6
"SPWL",2000000,55,190285.3069,0.1,17125.67762,1,2004,FALSE,6
"T20",50000,26,85.90610527,0.1,74.37943336,2,2004,FALSE,6
"T20",50000,35,97.60155252,0.1,88.27136374,2,2004,FALSE,6
"T20",50000,45,146.5674267,0.1,131.712501,2,2004,FALSE,6
"T20",50000,55,273.2938996,0.1,241.5057085,2,2004,FALSE,6
"T20",100000,26,123.4470002,0.1,106.8831825,2,2004,FALSE,6
"T20",100000,35,160.9354183,0.1,139.0456003,2,2004,FALSE,6
"T20",100000,45,246.8235236,0.1,221.8074257,2,2004,FALSE,6
"T20",100000,55,499.9108411,0.1,441.7636912,2,2004,FALSE,6
"T20",250000,26,236.187912,0.1,204.4967934,2,2004,FALSE,6
"T20",250000,35,329.8374355,0.1,284.9742133,2,2004,FALSE,6
"T20",250000,45,547.5918141,0.1,492.0921995,2,2004,FALSE,6
"T20",250000,55,1179.761666,0.1,1042.537639,2,2004,FALSE,6
"T20",500000,26,424.0894316,0.1,367.1861449,2,2004,FALSE,6
"T20",500000,35,611.3407975,0.1,528.1885684,2,2004,FALSE,6
"T20",500000,45,1048.872298,0.1,942.5668226,2,2004,FALSE,6
"T20",500000,55,2312.846373,0.1,2043.827553,2,2004,FALSE,6
"T20",1000000,26,799.8924708,0.1,692.5648478,2,2004,FALSE,6
"T20",1000000,35,1174.347521,0.1,1014.617278,2,2004,FALSE,6
"T20",1000000,45,2051.433267,0.1,1843.516069,2,2004,FALSE,6
"T20",1000000,55,4579.015788,0.1,4046.40738,2,2004,FALSE,6
"T20",2000000,26,1551.498549,0.1,1343.322254,2,2004,FALSE,6
"T20",2000000,35,2300.360969,0.1,1987.474699,2,2004,FALSE,6
"T20",2000000,45,4056.555204,0.1,3645.414561,2,2004,FALSE,6
"T20",2000000,55,9111.354618,0.1,8051.567035,2,2004,FALSE,6
"SPWL",50000,26,1139.135317,0.1,102.5221786,2,2004,FALSE,6
"SPWL",50000,35,1591.250282,0.1,143.2125254,2,2004,FALSE,6
"SPWL",50000,45,2728.483136,0.1,245.5634822,2,2004,FALSE,6
"SPWL",50000,55,5239.362244,0.1,471.5426019,2,2004,FALSE,6
"SPWL",100000,26,1772.178899,0.1,159.4961009,2,2004,FALSE,6
"SPWL",100000,35,2678.265126,0.1,241.0438613,2,2004,FALSE,6
"SPWL",100000,45,4957.557429,0.1,446.1801686,2,2004,FALSE,6
"SPWL",100000,55,9990.390743,0.1,899.1351669,2,2004,FALSE,6
"SPWL",250000,26,3671.309645,0.1,330.4178681,2,2004,FALSE,6
"SPWL",250000,35,5939.309658,0.1,534.5378692,2,2004,FALSE,6
"SPWL",250000,45,11644.78031,0.1,1048.030228,2,2004,FALSE,6
"SPWL",250000,55,24243.47624,0.1,2181.912862,2,2004,FALSE,6
"SPWL",500000,26,6836.527555,0.1,615.28748,2,2004,FALSE,6
"SPWL",500000,35,11374.38388,0.1,1023.694549,2,2004,FALSE,6
"SPWL",500000,45,22790.15177,0.1,2051.11366,2,2004,FALSE,6
"SPWL",500000,55,47998.61874,0.1,4319.875687,2,2004,FALSE,6
"SPWL",1000000,26,13166.96338,0.1,1185.026704,2,2004,FALSE,6
"SPWL",1000000,35,22244.53232,0.1,2002.007908,2,2004,FALSE,6
"SPWL",1000000,45,45080.8947,0.1,4057.280523,2,2004,FALSE,6
"SPWL",1000000,55,95508.90374,0.1,8595.801336,2,2004,FALSE,6
"SPWL",2000000,26,25827.83502,0.1,2324.505151,2,2004,FALSE,6
"SPWL",2000000,35,43984.82919,0.1,3958.634627,2,2004,FALSE,6
"SPWL",2000000,45,89662.38057,0.1,8069.614251,2,2004,FALSE,6
"SPWL",2000000,55,190529.4737,0.1,17147.65264,2,2004,FALSE,6
"T20",50000,26,134.1924977,0.1,116.1868753,3,2004,FALSE,6
"T20",50000,35,143.7753832,0.1,130.0312221,3,2004,FALSE,6
"T20",50000,45,192.8787566,0.1,173.3300775,3,2004,FALSE,6
"T20",50000,55,319.9708577,0.1,282.7534343,3,2004,FALSE,6
"T20",100000,26,171.7333926,0.1,148.6906244,3,2004,FALSE,6
"T20",100000,35,209.2694918,0.1,180.8054586,3,2004,FALSE,6
"T20",100000,45,293.1348534,0.1,263.4250021,3,2004,FALSE,6
